,job id,time (hours),cdf
412,4419,47796,0.764
85,4035,47821,0.765
887,4877,48111,0.766
658,4653,48158,0.767
916,4949,48175,0.768
555,4555,48454,0.769
579,4586,48693,0.77
690,4678,49126,0.771
258,4208,49499,0.772
196,4153,49904,0.773
753,4744,50124,0.774
329,4304,50422,0.775
150,4112,50762,0.776
286,4233,51220,0.777
585,4589,51260,0.778
853,4833,51635,0.779
158,4121,51753,0.78
882,4860,51813,0.781
894,4881,52068,0.782
910,4919,52271,0.783
428,4424,52295,0.784
676,4662,52413,0.785
445,4448,53043,0.786
290,4229,53434,0.787
859,4834,53551,0.788
628,4615,53738,0.789
891,4865,53838,0.79
384,4388,53860,0.791
870,4848,53959,0.792
869,4844,54026,0.793
536,4518,54299,0.794
831,4811,54472,0.795
652,4629,54905,0.796
862,4831,54927,0.797
774,4754,55701,0.798
488,4471,55837,0.799
713,4680,55840,0.8
662,4633,55871,0.801
97,4028,57464,0.802
76,4009,57863,0.803
923,4961,57961,0.804
169,4111,58062,0.805
350,4319,58100,0.806
152,4097,58219,0.807
411,4403,58563,0.808
238,4177,58835,0.809
144,4084,59566,0.81
927,4966,60769,0.811
912,4902,61006,0.812
569,4538,61264,0.813
526,4491,61486,0.814
510,4476,62340,0.815
463,4439,62805,0.816
218,4138,63124,0.817
525,4482,64474,0.818
389,4366,64776,0.819
773,4725,66119,0.82
486,4447,68502,0.821
480,4441,69009,0.822
814,4761,69074,0.823
931,4957,71385,0.824
373,4317,71521,0.825
934,4987,71686,0.826
778,4712,71926,0.827
903,4846,73123,0.828
626,4565,74411,0.829
728,4658,74608,0.83
418,4371,74820,0.831
221,4114,75003,0.832
648,4585,75417,0.833
680,4609,76104,0.834
446,4397,76388,0.835
436,4389,76889,0.836
167,4054,79816,0.837
277,4147,80040,0.838
641,4563,80424,0.839
137,4022,83017,0.84
469,4399,83587,0.841
580,4498,85424,0.842
661,4566,85761,0.843
613,4521,87530,0.844
369,4258,87584,0.845
347,4214,88029,0.846
568,4478,88122,0.847
419,4335,88271,0.848
331,4193,89276,0.849
332,4196,89388,0.85
936,4953,89806,0.851
441,4359,90378,0.852
266,4115,91154,0.853
243,4092,91182,0.854
856,4740,91192,0.855
372,4248,92501,0.856
466,4373,93036,0.857
362,4236,93245,0.858
249,4089,97767,0.859
895,4769,99552,0.86
468,4358,99791,0.861
750,4616,100530,0.862
343,4184,101227,0.863
843,4690,103067,0.864
919,4797,111568,0.865
490,4348,112258,0.866
714,4539,117460,0.867
836,4649,119298,0.868
348,4140,119653,0.869
708,4526,121627,0.87
902,4716,122464,0.871
401,4203,122585,0.872
385,4186,125146,0.873
308,4072,125645,0.874
922,4776,128006,0.875
883,4660,128640,0.876
323,4088,129435,0.877
947,4945,133986,0.878
443,4223,134185,0.879
913,4699,135381,0.88
387,4159,135479,0.881
590,4407,136890,0.882
872,4626,138375,0.883
293,4025,140434,0.884
651,4434,145845,0.885
839,4590,146497,0.886
940,4836,147164,0.887
511,4271,147398,0.888
448,4194,147722,0.889
941,4839,147913,0.89
370,4101,148928,0.891
795,4529,151479,0.892
848,4581,153183,0.893
485,4211,153453,0.894
355,4063,154746,0.895
933,4751,155851,0.896
686,4443,158640,0.897
930,4717,158738,0.898
929,4713,158747,0.899
802,4511,162595,0.9
383,4086,163587,0.901
948,4875,164581,0.902
506,4206,168418,0.903
594,4325,168757,0.904
601,4323,171506,0.905
880,4544,175323,0.906
715,4416,178068,0.907
353,4013,178861,0.908
656,4360,180005,0.909
896,4549,184479,0.91
935,4689,184568,0.911
964,4989,190059,0.912
815,4468,191376,0.913
660,4328,191800,0.914
403,4041,192140,0.915
517,4151,193078,0.916
945,4771,196020,0.917
530,4155,199142,0.918
952,4837,202580,0.919
921,4576,206793,0.92
915,4530,207191,0.921
794,4410,210474,0.922
963,4911,211713,0.923
907,4488,220549,0.924
955,4814,221730,0.925
949,4766,223507,0.926
515,4069,227286,0.927
735,4287,234338,0.928
962,4825,236868,0.929
631,4164,240802,0.93
829,4382,241373,0.931
967,4913,248951,0.932
521,4016,254515,0.933
620,4118,254627,0.934
966,4864,260600,0.935
939,4546,261692,0.936
971,4973,263809,0.937
771,4242,264217,0.938
956,4698,265487,0.939
932,4479,266281,0.94
667,4125,268876,0.941
855,4315,270996,0.942
646,4094,274214,0.943
564,4017,277540,0.944
968,4835,286611,0.945
946,4535,288906,0.946
972,4912,291973,0.947
791,4173,299022,0.948
854,4221,299468,0.949
901,4285,302061,0.95
944,4495,302962,0.951
958,4617,303832,0.952
744,4104,308194,0.953
925,4290,329494,0.954
938,4368,339922,0.955
976,4954,342073,0.956
942,4384,348351,0.957
975,4910,349593,0.958
809,4058,350923,0.959
757,4012,353855,0.96
960,4512,357129,0.961
943,4361,361070,0.962
970,4631,380489,0.963
969,4605,385429,0.964
980,4951,387049,0.965
965,4504,387158,0.966
954,4417,389615,0.967
937,4209,391489,0.968
900,4029,402852,0.969
957,4404,403149,0.97
928,4078,414840,0.971
973,4665,416780,0.972
978,4815,421711,0.973
981,4828,438840,0.974
